,Cluster,first_name,last_name,email,gender,University,Age,Class_Graduation_Year,Lease_Term,Major,Sports,Gaming,Coding,Outdoors,Movies,Art,Anime,Foodie,Music,Travel,Interest_1,Interest_2,Interest_3
689,3,Melania,Balnaves,mbalnavesj5@skype.com,Female,UIUC,46,2026,6,General Studies,0,0,1,1,0,1,0,0,0,0,Outdoors,Coding,Art
690,3,Shurlocke,Matyushkin,smatyushkinj6@biglobe.ne.jp,Male,UMAA,42,2022,12,Engineering,0,1,0,1,0,1,0,0,0,0,Gaming,Outdoors,Art
691,3,Charles,Benoy,cbenoyj7@google.it,Male,UCSA,40,2025,12,Computer Science,0,1,0,0,1,1,0,0,0,0,Art,Movies,Gaming
692,2,Josias,Snawdon,jsnawdonj8@economist.com,Male,UMCP,48,2023,6,Engineering,0,0,0,0,0,0,1,0,1,1,Music,Travel,Anime
693,7,Trip,Drane,tdranej9@cocolog-nifty.com,Male,HU,19,2025,6,Nursing,0,0,1,0,0,0,1,0,0,1,Coding,Travel,Anime
694,2,Olimpia,Donneely,odonneelyja@time.com,Female,UW,31,2024,12,Engineering,0,0,0,1,0,1,0,0,1,0,Art,Outdoors,Music
695,4,Doll,Spurritt,dspurrittjb@wikia.com,Female,UCLA,25,2024,12,General Studies,0,1,0,0,1,0,0,1,0,0,Foodie,Gaming,Movies
696,5,Keenan,Cromblehome,kcromblehomejc@shop-pro.jp,Male,CU,46,2025,12,Engineering,0,0,1,0,0,1,0,1,0,0,Coding,Foodie,Art
697,8,Silvio,Abrahamoff,sabrahamoffjd@narod.ru,Male,JHU,26,2024,12,Computer Science,0,1,1,0,0,0,1,0,0,0,Anime,Gaming,Coding
698,3,Thane,Gorstidge,tgorstidgeje@sphinn.com,Male,UWM,44,2024,6,Engineering,0,0,0,0,1,1,0,0,0,1,Travel,Art,Movies
699,0,Maurene,Blakeslee,mblakesleejf@ovh.net,Female,UMAA,24,2025,12,Engineering,0,0,0,1,0,1,0,1,0,0,Foodie,Art,Outdoors
700,8,Curcio,Costellow,ccostellowjg@msu.edu,Male,UW,40,2023,12,Nursing,0,1,1,0,1,0,0,0,0,0,Coding,Gaming,Movies
701,7,Dulci,Rolfe,drolfejh@techcrunch.com,Female,UWM,48,2022,12,Computer Science,0,1,0,0,0,0,1,1,0,0,Foodie,Gaming,Anime
702,1,Justine,Littlechild,jlittlechildji@columbia.edu,Female,UTA,40,2022,12,Computer Science,1,0,1,0,0,0,0,1,0,0,Foodie,Coding,Sports
703,2,Earl,Geaves,egeavesjj@wsj.com,Male,CMU,43,2022,6,Business,0,0,0,1,0,0,1,0,1,0,Music,Outdoors,Anime
704,1,Lazaro,O'Carrol,locarroljk@multiply.com,Male,UCSA,44,2026,12,Computer Science,0,0,1,0,1,0,0,0,1,0,Coding,Movies,Music
705,0,Gilemette,Bourley,gbourleyjl@google.com,Female,CIT,29,2026,6,Computer Science,0,0,0,1,0,0,0,1,0,1,Foodie,Outdoors,Travel
706,0,Jacqueline,Smartman,jsmartmanjm@chicagotribune.com,Bigender,CIT,37,2022,12,Nursing,0,0,0,1,1,0,0,0,0,1,Movies,Outdoors,Travel
707,5,Timothee,Bowland,tbowlandjn@sfgate.com,Male,GT,46,2026,12,Nursing,1,0,0,0,0,1,0,1,0,0,Sports,Foodie,Art
708,2,Darcy,Leonida,dleonidajo@ask.com,Male,CU,18,2022,12,Engineering,1,0,0,0,0,0,1,0,1,0,Anime,Sports,Music
709,8,Cheslie,Frost,cfrostjp@economist.com,Female,UMAA,49,2026,12,Liberal Arts,0,0,1,0,0,0,1,1,0,0,Anime,Foodie,Coding
710,6,Bonnie,Wybron,bwybronjq@jugem.jp,Female,MIT,35,2026,6,Engineering,1,0,0,1,0,0,0,0,1,0,Sports,Outdoors,Music
711,2,Pierette,Frowen,pfrowenjr@ucla.edu,Bigender,CIT,28,2025,6,Nursing,0,1,0,0,0,0,1,0,1,0,Gaming,Music,Anime
712,1,Nertie,Craythorne,ncraythornejs@4shared.com,Female,UCB,18,2024,6,Business,1,0,1,0,1,0,0,0,0,0,Coding,Sports,Movies
713,1,Rhodie,Marjanovic,rmarjanovicjt@time.com,Female,HU,46,2024,6,Business,0,0,1,0,1,0,1,0,0,0,Coding,Anime,Movies
714,7,Porter,Moraleda,pmoraledaju@google.ru,Male,UIUC,48,2022,12,Accounting,0,1,0,0,1,0,0,0,0,1,Gaming,Movies,Travel
715,1,Carri,Bris,cbrisjv@chicagotribune.com,Female,PU,33,2026,6,General Studies,0,0,1,0,1,0,1,0,0,0,Anime,Coding,Movies
716,0,Cosmo,Finlay,cfinlayjw@friendfeed.com,Male,UCSA,46,2023,6,Business,0,1,0,0,0,0,0,1,0,1,Foodie,Travel,Gaming
717,0,Nichole,Rossborough,nrossboroughjx@opensource.org,Male,GT,42,2023,6,Business,0,0,1,1,0,0,0,1,0,0,Outdoors,Coding,Foodie
718,2,Louis,Balderston,lbalderstonjy@dmoz.org,Male,UWM,43,2024,12,Computer Science,0,0,1,0,0,1,0,0,1,0,Coding,Music,Art
719,1,Helli,Rizzo,hrizzojz@trellian.com,Female,UMAA,38,2026,12,Engineering,0,0,1,0,1,1,0,0,0,0,Movies,Coding,Art
720,5,Maury,Conen,mconenk0@amazon.co.jp,Male,PU,42,2026,12,Engineering,1,0,0,0,0,1,0,1,0,0,Sports,Art,Foodie
721,0,Davy,Thireau,dthireauk1@jigsy.com,Male,UIUC,40,2026,6,Engineering,0,0,0,1,0,0,0,1,1,0,Music,Outdoors,Foodie
722,7,Hussein,Campion,hcampionk2@ovh.net,Male,UIUC,40,2023,12,Engineering,1,1,0,0,0,0,1,0,0,0,Gaming,Sports,Anime
723,1,Nicolina,Burrow,nburrowk3@wp.com,Female,UPenn,45,2025,6,Business,1,0,1,1,0,0,0,0,0,0,Outdoors,Coding,Sports
724,4,Moore,Dawid,mdawidk4@cloudflare.com,Male,UTA,33,2025,6,Computer Science,0,0,0,0,1,0,0,1,1,0,Foodie,Music,Movies
725,3,Lindi,Jindrich,ljindrichk5@angelfire.com,Female,GT,37,2022,6,Engineering,0,0,0,0,1,1,0,0,0,1,Travel,Art,Movies
726,1,Hana,Witard,hwitardk6@opera.com,Female,UMCP,37,2023,12,Accounting,0,0,1,0,1,0,1,0,0,0,Anime,Movies,Coding
727,8,Constantine,Brettor,cbrettork7@ameblo.jp,Female,UCB,46,2023,12,Business,0,1,1,1,0,0,0,0,0,0,Coding,Outdoors,Gaming
728,1,Brok,Prynne,bprynnek8@hhs.gov,Male,JHU,19,2026,6,Accounting,0,0,1,0,1,1,0,0,0,0,Art,Coding,Movies
729,2,Ameline,Witham,awithamk9@imdb.com,Female,CMU,39,2026,6,Accounting,0,0,1,0,0,1,1,0,0,0,Coding,Anime,Art
730,0,Jose,Roskelly,jroskellyka@oaic.gov.au,Male,UCB,37,2026,12,Engineering,0,0,0,1,0,0,1,0,0,1,Anime,Travel,Outdoors
731,1,Berny,Danielovitch,bdanielovitchkb@nytimes.com,Female,UW,34,2025,12,Biology,0,0,1,0,1,0,0,1,0,0,Movies,Foodie,Coding
732,1,Hanna,Klewer,hklewerkc@nasa.gov,Female,CU,41,2022,6,Nursing,0,0,1,0,1,0,0,1,0,0,Foodie,Coding,Movies
733,2,Bobbi,Purver,bpurverkd@prlog.org,Female,MIT,35,2022,6,Liberal Arts,0,0,0,0,0,1,1,0,1,0,Anime,Art,Music
734,0,Byrle,Reckless,brecklesske@sogou.com,Male,UIUC,35,2024,6,Engineering,0,0,1,0,0,0,0,1,0,1,Travel,Foodie,Coding
735,5,Martino,Brundell,mbrundellkf@howstuffworks.com,Male,SU,33,2023,12,Business,0,0,1,0,0,1,0,1,0,0,Coding,Art,Foodie
736,2,Beitris,Prandoni,bprandonikg@ox.ac.uk,Female,UIUC,35,2025,12,Other,0,0,0,0,0,1,1,0,1,0,Anime,Music,Art
737,8,Hillyer,McGuggy,hmcguggykh@addtoany.com,Male,UMAA,34,2023,6,Other,0,0,1,0,0,0,0,0,1,1,Travel,Coding,Music
738,0,Price,Mourant,pmourantki@indiatimes.com,Male,MIT,37,2024,6,Nursing,0,0,0,1,0,0,0,1,0,1,Travel,Outdoors,Foodie
739,8,Urbano,Pringer,upringerkj@bravesites.com,Male,UCLA,38,2025,12,Computer Science,1,1,1,0,0,0,0,0,0,0,Coding,Gaming,Sports
740,8,Lyndsey,Findlay,lfindlaykk@printfriendly.com,Female,UWM,18,2022,6,Engineering,0,1,1,1,0,0,0,0,0,0,Coding,Outdoors,Gaming
741,0,Merle,Bladen,mbladenkl@fotki.com,Female,UMCP,49,2022,12,Computer Science,0,1,0,0,0,0,0,1,0,1,Gaming,Travel,Foodie
742,5,Sharia,Banishevitz,sbanishevitzkm@answers.com,Female,CIT,31,2023,12,Business,0,1,0,0,0,1,0,1,0,0,Foodie,Art,Gaming
743,8,Heidie,Poynor,hpoynorkn@admin.ch,Female,CU,29,2025,6,Liberal Arts,0,1,1,0,0,0,1,0,0,0,Anime,Coding,Gaming
744,1,Jeddy,Suttell,jsuttellko@adobe.com,Male,CMU,45,2023,12,Computer Science,1,0,0,0,1,0,0,0,0,1,Travel,Movies,Sports
745,7,Royall,Blazewski,rblazewskikp@constantcontact.com,Male,UMCP,34,2026,6,Computer Science,0,1,0,1,0,0,1,0,0,0,Outdoors,Anime,Gaming
746,0,Renault,Adame,radamekq@tumblr.com,Agender,UIUC,23,2024,6,Liberal Arts,0,0,0,1,0,1,0,1,0,0,Outdoors,Foodie,Art
747,8,Lucien,Vittori,lvittorikr@wikimedia.org,Male,UMCP,40,2026,6,Biology,0,0,1,0,0,0,0,0,1,1,Travel,Coding,Music
748,4,Anatol,Stithe,astitheks@sbwire.com,Male,UWM,18,2024,6,Computer Science,0,1,0,0,1,0,0,1,0,0,Gaming,Movies,Foodie
749,1,Ronica,Duigan,rduigankt@wired.com,Female,PU,38,2025,6,Biology,1,0,0,0,1,0,0,1,0,0,Movies,Foodie,Sports
750,0,Lonnard,Garlicke,lgarlickeku@example.com,Male,UTA,30,2024,12,Liberal Arts,0,0,0,1,1,0,0,1,0,0,Foodie,Outdoors,Movies
751,1,Aleece,Mourant,amourantkv@toplist.cz,Female,UWM,49,2023,12,Liberal Arts,1,0,1,0,0,0,0,1,0,0,Coding,Foodie,Sports
752,0,Tanhya,Kidder,tkidderkw@a8.net,Female,PU,23,2023,6,Nursing,0,1,0,0,0,0,0,1,0,1,Gaming,Travel,Foodie
753,2,Sioux,Dusting,sdustingkx@lycos.com,Female,UCSA,44,2024,6,Other,0,0,0,1,0,1,0,0,1,0,Outdoors,Art,Music
754,5,Franklyn,Dyos,fdyosky@edublogs.org,Male,CIT,42,2023,6,Computer Science,1,0,0,0,0,0,1,1,0,0,Anime,Foodie,Sports
755,7,Desiree,Genge,dgengekz@cdc.gov,Agender,UW,39,2024,6,Other,1,1,0,0,0,0,0,0,0,1,Travel,Gaming,Sports
756,2,Tish,Errol,terroll0@pen.io,Female,UCLA,39,2023,12,Computer Science,0,1,0,0,0,1,0,0,1,0,Music,Art,Gaming
757,2,Chlo,Cuckson,ccucksonl1@blogs.com,Female,CMU,34,2022,6,Other,0,0,0,1,0,0,1,0,1,0,Anime,Music,Outdoors
758,5,Wilek,Cornelleau,wcornelleaul2@163.com,Male,MIT,26,2024,12,Nursing,1,0,0,0,0,0,1,1,0,0,Sports,Foodie,Anime
759,2,Lorelle,Grzelczyk,lgrzelczykl3@yahoo.com,Genderqueer,PU,49,2024,6,Nursing,0,1,0,0,0,0,1,0,1,0,Anime,Gaming,Music
760,7,Keane,Bellinger,kbellingerl4@vinaora.com,Polygender,HU,48,2026,12,Nursing,0,1,0,0,0,0,1,1,0,0,Gaming,Anime,Foodie
761,0,Heinrick,Jacob,hjacobl5@senate.gov,Male,UMAA,41,2026,12,Other,0,0,0,1,1,0,0,1,0,0,Foodie,Outdoors,Movies
762,1,Katy,Boxhill,kboxhilll6@simplemachines.org,Female,UPenn,30,2025,12,Computer Science,0,0,1,0,1,0,0,1,0,0,Foodie,Coding,Movies
763,3,Geoffrey,Esposito,gespositol7@sfgate.com,Male,SU,18,2023,6,Engineering,0,0,0,1,1,0,0,0,1,0,Outdoors,Music,Movies
764,0,Jessica,Kemer,jkemerl8@spotify.com,Female,GT,33,2026,6,Biology,0,0,0,1,0,1,0,1,0,0,Foodie,Art,Outdoors
765,7,Benetta,Stennes,bstennesl9@cbc.ca,Bigender,UMCP,21,2023,12,Other,0,1,0,0,1,0,1,0,0,0,Gaming,Movies,Anime
766,0,Drake,Pither,dpitherla@blinklist.com,Male,UCB,30,2026,12,Liberal Arts,0,0,0,1,0,1,0,1,0,0,Art,Foodie,Outdoors
767,0,Waldemar,Dufaur,wdufaurlb@chron.com,Male,UIUC,48,2026,6,Nursing,0,0,0,0,0,0,0,1,1,1,Music,Foodie,Travel
768,0,Galven,Gottschalk,ggottschalklc@wikipedia.org,Male,PU,45,2025,12,Business,1,0,0,0,0,0,0,1,0,1,Foodie,Travel,Sports
769,1,Alvy,Courtliff,acourtliffld@php.net,Male,CU,37,2024,12,Business,1,0,1,0,0,0,0,1,0,0,Coding,Sports,Foodie
770,1,Giacinta,Legrave,glegravele@msn.com,Female,MIT,45,2023,6,Accounting,0,0,1,0,1,0,0,1,0,0,Coding,Movies,Foodie
771,8,Brynn,Riden,bridenlf@europa.eu,Genderqueer,UTA,30,2025,6,General Studies,0,1,1,0,0,0,1,0,0,0,Gaming,Coding,Anime
772,1,Kaylee,Jee,kjeelg@digg.com,Female,UW,25,2025,6,Liberal Arts,1,0,1,0,0,0,0,0,1,0,Coding,Music,Sports
773,7,Chev,Rexworthy,crexworthylh@jugem.jp,Male,SU,47,2024,6,Nursing,1,0,0,0,0,0,1,0,0,1,Travel,Anime,Sports
774,0,Farra,Mingus,fmingusli@noaa.gov,Female,UMAA,21,2024,12,Liberal Arts,0,0,1,1,0,0,0,1,0,0,Coding,Foodie,Outdoors
775,2,Maud,Masding,mmasdinglj@hao123.com,Female,UW,28,2023,6,Other,1,0,0,0,0,1,1,0,0,0,Sports,Art,Anime
776,6,Greggory,Yvon,gyvonlk@businesswire.com,Male,UMCP,34,2024,6,Liberal Arts,0,0,1,1,0,0,0,0,1,0,Coding,Music,Outdoors
777,7,Briggs,Hachette,bhachettell@bigcartel.com,Male,UCSA,27,2022,6,Nursing,0,1,0,0,0,0,0,0,1,1,Travel,Music,Gaming
778,2,Raff,Rawdales,rrawdaleslm@loc.gov,Male,PU,22,2024,6,Accounting,0,0,0,0,0,1,1,0,0,1,Anime,Art,Travel
779,7,Basia,Sutlieff,bsutlieffln@nih.gov,Female,JHU,34,2025,6,Liberal Arts,0,0,0,0,1,0,1,0,0,1,Anime,Travel,Movies
780,8,Wilton,Boyd,wboydlo@indiatimes.com,Male,UCB,49,2025,6,Biology,0,1,1,0,0,1,0,0,0,0,Art,Coding,Gaming
781,8,Yvon,Vernazza,yvernazzalp@dyndns.org,Male,PU,26,2024,12,Nursing,0,1,1,0,0,1,0,0,0,0,Art,Coding,Gaming
782,3,Thorny,Ninotti,tninottilq@google.cn,Male,SU,43,2026,6,Computer Science,0,0,0,1,1,1,0,0,0,0,Outdoors,Movies,Art
783,1,Cassi,Orpen,corpenlr@elegantthemes.com,Female,MIT,39,2026,12,Engineering,1,0,1,0,0,0,0,1,0,0,Sports,Foodie,Coding
784,4,Mady,Minerdo,mminerdols@aboutads.info,Female,UWM,31,2024,12,Liberal Arts,0,1,0,0,1,0,0,0,1,0,Movies,Music,Gaming
785,2,Savina,Toward,stowardlt@printfriendly.com,Female,CIT,33,2026,6,Liberal Arts,0,0,0,0,0,1,1,0,1,0,Art,Anime,Music
786,1,Bertha,Lensch,blenschlu@blog.com,Genderqueer,JHU,41,2026,6,Nursing,1,0,0,0,1,0,1,0,0,0,Anime,Movies,Sports
787,7,Adrienne,Good,agoodlv@comsenz.com,Female,UMCP,21,2025,6,Biology,0,0,0,0,1,0,1,0,0,1,Anime,Travel,Movies
788,1,Ryley,Pilmer,rpilmerlw@vistaprint.com,Male,UMAA,20,2024,12,General Studies,1,1,0,0,1,0,0,0,0,0,Movies,Gaming,Sports
789,3,Arney,Poulgreen,apoulgreenlx@list-manage.com,Male,JHU,46,2023,6,Liberal Arts,0,0,0,0,1,1,0,0,0,1,Movies,Art,Travel
790,7,Kati,Lemoir,klemoirly@pcworld.com,Female,UMAA,31,2022,6,Computer Science,0,1,0,0,1,0,0,0,0,1,Movies,Travel,Gaming
791,8,Leone,Waite,lwaitelz@icio.us,Female,CMU,32,2022,12,Accounting,0,1,1,0,0,0,1,0,0,0,Anime,Coding,Gaming
792,8,Regan,Signori,rsignorim0@sourceforge.net,Male,UTA,30,2025,12,Nursing,0,1,1,0,0,0,0,1,0,0,Foodie,Coding,Gaming
793,2,Reuven,Colquite,rcolquitem1@youtu.be,Male,CU,49,2023,6,Nursing,0,0,0,0,0,1,0,0,1,1,Music,Art,Travel
794,5,Aguste,Gyford,agyfordm2@zimbio.com,Male,UMAA,37,2022,6,Nursing,0,0,1,0,0,1,0,1,0,0,Coding,Art,Foodie
795,3,Rhett,Baxstair,rbaxstairm3@yolasite.com,Male,UIUC,45,2025,6,Nursing,0,0,0,1,1,0,0,0,1,0,Music,Movies,Outdoors
796,5,Rafaellle,Lodder,rlodderm4@ovh.net,Male,UMCP,32,2024,6,Biology,1,0,0,0,0,1,0,0,0,1,Art,Sports,Travel
797,4,Hall,Ciccetti,hciccettim5@altervista.org,Male,UW,50,2024,6,Engineering,0,1,0,0,1,0,0,0,1,0,Music,Gaming,Movies
798,0,Tibold,Renneke,trennekem6@seattletimes.com,Male,UCLA,28,2023,12,Business,1,0,0,0,0,0,0,1,0,1,Foodie,Sports,Travel
799,1,Tim,Nesey,tneseym7@t-online.de,Female,UIUC,27,2022,12,Engineering,0,0,1,0,1,0,0,0,0,1,Movies,Travel,Coding
800,7,Amargo,Mechan,amechanm8@washingtonpost.com,Female,UTA,28,2026,12,Computer Science,0,0,1,0,0,0,1,0,0,1,Coding,Anime,Travel
801,3,Deeann,Trussman,dtrussmanm9@scribd.com,Non-binary,HU,30,2026,6,Computer Science,0,0,0,0,1,1,0,1,0,0,Movies,Foodie,Art
802,7,Kendall,Boliver,kboliverma@whitehouse.gov,Male,UCLA,39,2022,6,Computer Science,0,1,0,0,0,1,0,0,0,1,Art,Gaming,Travel
803,3,Ramona,D'Enrico,rdenricomb@boston.com,Female,HU,40,2024,6,Accounting,0,1,0,1,0,1,0,0,0,0,Gaming,Outdoors,Art
804,4,Annalee,Meuse,ameusemc@instagram.com,Non-binary,GT,28,2025,6,Accounting,1,0,0,0,0,0,0,1,1,0,Sports,Music,Foodie
805,6,Kathie,Goodhall,kgoodhallmd@themeforest.net,Female,MIT,49,2026,6,Biology,1,0,0,1,0,0,1,0,0,0,Anime,Sports,Outdoors
806,0,Augusto,Whitemarsh,awhitemarshme@sina.com.cn,Male,JHU,45,2026,6,Biology,0,1,0,1,0,0,0,0,0,1,Travel,Outdoors,Gaming
807,0,Elsey,Daggett,edaggettmf@nymag.com,Female,CIT,36,2026,6,General Studies,0,0,1,1,0,0,0,0,0,1,Travel,Outdoors,Coding
808,3,Victoir,Schirok,vschirokmg@printfriendly.com,Male,PU,41,2026,6,Accounting,0,1,0,0,1,1,0,0,0,0,Gaming,Art,Movies
809,4,Torr,Caldow,tcaldowmh@nba.com,Male,JHU,19,2023,12,Nursing,0,1,0,0,0,0,0,1,1,0,Gaming,Music,Foodie
810,3,Collette,Karadzas,ckaradzasmi@yellowbook.com,Non-binary,UMCP,41,2025,12,Computer Science,0,0,0,0,1,1,0,1,0,0,Foodie,Art,Movies
811,8,Kary,Bedome,kbedomemj@cloudflare.com,Female,HU,50,2022,12,Computer Science,0,0,1,1,0,0,1,0,0,0,Anime,Outdoors,Coding
812,3,Sophi,Anneslie,sannesliemk@netscape.com,Female,GT,28,2025,6,Nursing,0,1,0,0,1,1,0,0,0,0,Movies,Art,Gaming
813,0,Aubry,Filisov,afilisovml@epa.gov,Female,UW,38,2023,12,Nursing,0,0,0,0,0,0,0,1,1,1,Foodie,Travel,Music
814,7,Samaria,Twelve,stwelvemm@paginegialle.it,Female,CIT,48,2026,12,Other,0,1,0,0,1,0,0,0,0,1,Gaming,Travel,Movies
815,4,Gaile,Plumer,gplumermn@globo.com,Male,UWM,43,2024,12,Nursing,0,1,0,0,1,0,0,0,1,0,Gaming,Music,Movies
816,1,Shamus,Blumsom,sblumsommo@princeton.edu,Bigender,CMU,50,2022,12,Nursing,1,0,1,1,0,0,0,0,0,0,Sports,Coding,Outdoors
817,3,Lorelei,Raffan,lraffanmp@mayoclinic.com,Genderqueer,UWM,27,2024,6,Engineering,0,0,0,1,1,0,1,0,0,0,Movies,Anime,Outdoors
818,1,Jarret,Grime,jgrimemq@sciencedaily.com,Male,UIUC,35,2022,12,Business,1,0,0,0,1,1,0,0,0,0,Art,Sports,Movies
819,5,Terrill,Kristof,tkristofmr@irs.gov,Male,PU,45,2023,6,Nursing,0,0,1,0,0,1,0,1,0,0,Coding,Foodie,Art
820,2,Giacinta,Recke,greckems@angelfire.com,Genderqueer,CU,32,2022,6,Computer Science,0,0,0,0,0,1,0,1,1,0,Music,Foodie,Art
821,1,Petr,Harness,pharnessmt@weather.com,Male,UTA,49,2025,12,Nursing,0,0,1,0,1,0,0,1,0,0,Coding,Movies,Foodie
822,7,Kristopher,Yellowley,kyellowleymu@house.gov,Genderqueer,GT,38,2023,6,Liberal Arts,1,0,0,0,0,0,1,0,0,1,Sports,Anime,Travel
823,8,Chic,Larrat,clarratmv@liveinternet.ru,Male,CMU,48,2022,6,Liberal Arts,0,0,1,0,0,0,1,1,0,0,Foodie,Coding,Anime
824,2,Catie,Ekins,cekinsmw@miibeian.gov.cn,Female,MIT,49,2024,12,Business,0,0,0,0,0,1,1,1,0,0,Anime,Foodie,Art
825,2,Madelena,Feldstern,mfeldsternmx@istockphoto.com,Female,PU,19,2023,6,Biology,1,0,0,0,0,1,1,0,0,0,Art,Sports,Anime
826,2,Knox,Allnatt,kallnattmy@nytimes.com,Polygender,CMU,34,2026,12,Nursing,0,0,0,0,0,1,1,1,0,0,Anime,Foodie,Art
827,0,Krystalle,Gerrell,kgerrellmz@xing.com,Female,UCSA,50,2025,6,Computer Science,0,1,0,0,0,0,0,1,0,1,Gaming,Travel,Foodie
828,0,Quincy,Wilmut,qwilmutn0@cloudflare.com,Male,SU,23,2022,12,Business,0,0,1,1,0,0,0,0,0,1,Coding,Travel,Outdoors
829,3,Hugh,Couve,hcouven1@smh.com.au,Male,UIUC,37,2026,12,Engineering,0,0,0,1,1,0,0,0,1,0,Movies,Music,Outdoors
830,4,Sherie,Haberfield,shaberfieldn2@marriott.com,Female,GT,50,2022,12,Other,0,0,1,0,0,0,0,1,1,0,Coding,Music,Foodie
831,0,Anastasie,Crocker,acrockern3@illinois.edu,Female,PU,46,2025,6,Nursing,0,1,0,1,0,0,0,1,0,0,Foodie,Outdoors,Gaming
832,1,Armando,Venable,avenablen4@digg.com,Agender,UMCP,45,2025,12,Computer Science,0,0,1,0,1,1,0,0,0,0,Movies,Coding,Art
833,7,Gypsy,Cossans,gcossansn5@i2i.jp,Female,UW,31,2023,6,Computer Science,0,1,0,0,1,0,0,0,0,1,Movies,Travel,Gaming
834,0,Amye,Dron,adronn6@shop-pro.jp,Non-binary,UCB,29,2025,12,Liberal Arts,0,1,0,1,0,0,0,1,0,0,Foodie,Outdoors,Gaming
835,7,Jacquelyn,Corradi,jcorradin7@etsy.com,Female,UCLA,36,2023,6,Liberal Arts,1,0,0,0,0,0,1,0,0,1,Travel,Anime,Sports
836,2,Tish,Lammiman,tlammimann8@mysql.com,Female,MIT,49,2023,6,Liberal Arts,1,0,0,0,0,1,0,0,1,0,Art,Music,Sports
837,0,Etheline,Brasted,ebrastedn9@chron.com,Female,UW,18,2022,12,Business,0,0,0,1,0,1,0,1,0,0,Outdoors,Art,Foodie
838,1,Theodosia,Bane,tbanena@phoca.cz,Female,UWM,44,2022,12,Nursing,1,0,0,0,1,0,0,0,1,0,Music,Movies,Sports
839,2,Ruddie,Drance,rdrancenb@comcast.net,Bigender,CMU,38,2024,12,Nursing,0,0,0,0,0,1,1,1,0,0,Foodie,Art,Anime
840,8,Rustie,Gwyllt,rgwylltnc@pbs.org,Male,GT,36,2026,6,Engineering,0,1,1,0,1,0,0,0,0,0,Coding,Gaming,Movies
841,2,Reynold,St. Quintin,rstquintinnd@bravesites.com,Agender,UWM,23,2025,12,Biology,0,1,0,0,0,0,1,0,1,0,Music,Anime,Gaming
842,6,Arthur,Service,aservicene@usgs.gov,Male,CIT,43,2022,6,Accounting,1,0,0,0,0,0,0,0,1,1,Travel,Sports,Music
843,3,Merrel,Sydry,msydrynf@dyndns.org,Male,SU,27,2024,12,Computer Science,0,1,0,0,1,1,0,0,0,0,Gaming,Movies,Art
844,2,Yorgos,Povah,ypovahng@gmpg.org,Male,GT,47,2025,12,Liberal Arts,0,0,1,0,0,1,1,0,0,0,Art,Coding,Anime
845,4,Margarita,Sein,mseinnh@meetup.com,Female,UMAA,45,2026,12,Business,0,0,0,0,1,0,0,1,1,0,Music,Movies,Foodie
846,3,Cad,Wallice,cwalliceni@baidu.com,Male,UW,44,2022,6,Accounting,0,1,0,0,1,1,0,0,0,0,Movies,Gaming,Art
847,3,Judi,Boult,jboultnj@globo.com,Female,UWM,41,2023,12,Biology,0,1,0,1,1,0,0,0,0,0,Gaming,Outdoors,Movies
848,0,Erhart,Gueny,eguenynk@unicef.org,Male,UPenn,42,2024,12,Liberal Arts,0,0,0,0,0,1,0,1,0,1,Travel,Art,Foodie
849,3,Ave,O'Hanlon,aohanlonnl@instagram.com,Male,UIUC,25,2022,12,General Studies,0,0,0,1,1,1,0,0,0,0,Outdoors,Art,Movies
850,2,Delaney,Speariett,dspeariettnm@businesswire.com,Male,CMU,50,2026,6,Other,0,0,0,0,0,0,1,0,1,1,Music,Anime,Travel
851,4,Johan,Base,jbasenn@friendfeed.com,Male,SU,33,2025,12,Computer Science,0,1,0,0,0,0,0,1,1,0,Gaming,Music,Foodie
852,6,Lanie,Prowting,lprowtingno@taobao.com,Female,CIT,23,2023,6,Engineering,0,0,1,1,0,0,0,0,1,0,Coding,Music,Outdoors
853,2,Giffard,Gisburn,ggisburnnp@w3.org,Male,UMAA,40,2024,12,General Studies,0,0,1,0,0,1,0,0,1,0,Coding,Art,Music
854,1,Aldin,Sainz,asainznq@nymag.com,Male,UCLA,27,2025,6,Business,0,0,1,1,1,0,0,0,0,0,Outdoors,Coding,Movies
855,1,Brok,Cheers,bcheersnr@pagesperso-orange.fr,Male,CU,26,2023,6,General Studies,1,0,1,0,0,1,0,0,0,0,Coding,Art,Sports
856,2,Cybill,Cramond,ccramondns@chron.com,Female,CIT,50,2026,6,Computer Science,0,0,0,0,1,1,0,0,1,0,Movies,Music,Art
857,4,Sandro,Durward,sdurwardnt@google.ru,Male,HU,27,2022,12,Engineering,0,1,0,0,0,0,0,1,1,0,Foodie,Gaming,Music
858,0,Barton,Ballinghall,bballinghallnu@webnode.com,Male,JHU,24,2024,6,Engineering,0,0,1,1,0,0,0,1,0,0,Outdoors,Foodie,Coding
859,4,Clem,Pagett,cpagettnv@blog.com,Male,GT,31,2026,12,Accounting,0,0,0,0,1,0,0,1,1,0,Foodie,Music,Movies
860,1,Trevar,Sepey,tsepeynw@jigsy.com,Male,UCSA,42,2022,12,Nursing,0,0,1,0,1,0,0,1,0,0,Foodie,Movies,Coding
861,1,Kelsy,Weetch,kweetchnx@google.co.uk,Female,UCLA,36,2024,6,Nursing,1,0,1,0,0,0,0,1,0,0,Foodie,Coding,Sports
